Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,In stock?,Regular price,Categories,Images,Meta: minimum_allowed_quantity,Meta: _wholesale_min_order_qty,Meta: source_mrp,Meta: source_current_price
simple,PL-O6eWBIIjSOCtEfcXgZD,50 Meter Pixel Multi Colour High Quality,1,0,visible,50 Meter Pixel Multi Colour High Quality,,1,231.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6pwxAaPn7S210A_Gpr.jpg,3,3,1100,210.0
simple,PL-O6eWUAwqStRLi2THRcV,70 Meter Pixel Multi Colour High Quality,1,0,visible,70 Meter Pixel Multi Colour High Quality,,1,302.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eWUAwqStRLi2THRcV.jpg,3,3,1300,275.0
simple,PL-O6eWfv_cEYkH4B5nhj1,90 Meter Pixel Multi Colour High Quality,1,0,visible,90 Meter Pixel Multi Colour High Quality,,1,434.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eWfv_cEYkH4B5nhj1.jpg,3,3,1600,395.0
simple,PL-O6eWs8iY5LQqGt4ysmc,100 Meter Pixel Multi Colour High Quality,1,0,visible,100 Meter Pixel Multi Colour High Quality,,1,478.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eWs8iY5LQqGt4ysmc.jpg,3,3,2000,435.0
simple,PL-O6eIugosKy33bX51HXZ,Frosted Pixel Multicolour High Quality 25 Meter,1,0,visible,Frosted Pixel Multicolour High Quality 25 Meter,,1,132.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eIugosKy33bX51HXZ.jpg,3,3,599,120.0
simple,PL-O6eJ5Z9HX80dTOTRwkq,Frosted Pixel Multicolour High Quality 30 Meter,1,0,visible,Frosted Pixel Multicolour High Quality 30 Meter,,1,170.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eJ5Z9HX80dTOTRwkq.jpg,3,3,699,155.0
simple,PL-O6eJHqjRAs8BCxu--ht,Frosted Pixel Multicolour High Quality 40 Meter,1,0,visible,Frosted Pixel Multicolour High Quality 40 Meter,,1,242.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eJHqjRAs8BCxu--ht.jpg,3,3,899,220.0
simple,PL-O6eJhoBbwLJoVANCTjS,Frosted Pixel Multicolour High Quality 50 Meter,1,0,visible,Frosted Pixel Multicolour High Quality 50 Meter,,1,291.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eJhoBbwLJoVANCTjS.jpg,3,3,999,265.0
simple,PL-O6eK5g4LjjdYjmX3oB6,Frosted Pixel Multicolour High Quality 70 Meter,1,0,visible,Frosted Pixel Multicolour High Quality 70 Meter,,1,379.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eK5g4LjjdYjmX3oB6.jpg,3,3,1299,345.0
simple,PL-O6eKGOtoPdcqaTG16Cj,Frosted Pixel Multicolour High Quality 100 Meter,1,0,visible,Frosted Pixel Multicolour High Quality 100 Meter,,1,539.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eKGOtoPdcqaTG16Cj.jpg,3,3,2300,490.0
simple,PL-O6eMVUY1xBZDGHslyGD,5 Meter Multicolor Premium Rocket Diwali light,1,0,visible,5 Meter Multicolor Premium Rocket Diwali light,,1,38.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eMVUY1xBZDGHslyGD.jpg,3,3,299,35.0
simple,PL-O6eMz9SKaL-CLePZ7I1,10 Meter Multicolor Premium Rocket Diwali light,1,0,visible,10 Meter Multicolor Premium Rocket Diwali light,,1,60.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eMz9SKaL-CLePZ7I1.jpg,3,3,399,55.0
simple,PL-O6eNEZNpOji-y69kOmS,15 Meter Multicolor Premium Rocket Diwali light,1,0,visible,15 Meter Multicolor Premium Rocket Diwali light,,1,71.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eNEZNpOji-y69kOmS.jpg,3,3,499,65.0
simple,PL-O6eNpMv_DHcRt1MTzwK,20 Meter Multicolor Premium Rocket Diwali light,1,0,visible,20 Meter Multicolor Premium Rocket Diwali light,,1,143.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eNpMv_DHcRt1MTzwK.jpg,3,3,599,130.0
simple,PL-O6eO4S_uez48Awvc6pn,30 Meter Multicolor Premium Rocket Diwali light,1,0,visible,30 Meter Multicolor Premium Rocket Diwali light,,1,132.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eO4S_uez48Awvc6pn.jpg,3,3,799,120.0
simple,PL-O6eOL8iUFdZ4mXz0M21,40 Meter Multicolor Premium Rocket Diwali light,1,0,visible,40 Meter Multicolor Premium Rocket Diwali light,,1,198.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eOL8iUFdZ4mXz0M21.jpg,3,3,899,180.0
simple,PL-O6eOXSVDW85wd41QH-N,45 Meter Multicolor Premium Rocket Diwali light,1,0,visible,45 Meter Multicolor Premium Rocket Diwali light,,1,247.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eOXSVDW85wd41QH-N.jpg,3,3,999,225.0
simple,PL-O6eOfTDc3gXgK6NwQGY,50 Meter Multicolor Premium Rocket Diwali light,1,0,visible,50 Meter Multicolor Premium Rocket Diwali light,,1,297.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eOfTDc3gXgK6NwQGY.jpg,3,3,1199,270.0
simple,PL-O8BqyzIZpiFGh6l4ktq,55 Meter Multicolor Premium Rocket Diwali light,1,0,visible,55 Meter Multicolor Premium Rocket Diwali light,,1,324.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8BqyzIZpiFGh6l4ktr.jpg,3,3,1499,295.0
simple,PL-O6ePl2s4-E-iKYGLJh6,70 Meter Multicolor Premium Rocket Diwali light,1,0,visible,70 Meter Multicolor Premium Rocket Diwali light,,1,385.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6ePl2s4-E-iKYGLJh6.jpg,3,3,1400,350.0
simple,PL-O6ePXukmB9sVXkCFdIW,60 Meter Multicolor Premium Rocket Diwali light,1,0,visible,60 Meter Multicolor Premium Rocket Diwali light,,1,324.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6zkWrlTuGokQoq0baQ.jpg,3,3,1300,295.0
simple,PL-O6eQ0BTOXxAWhCgtwoG,90 Meter Multicolor Premium Rocket Diwali light,1,0,visible,90 Meter Multicolor Premium Rocket Diwali light,,1,434.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eQ0BTOXxAWhCgtwoG.jpg,3,3,1800,395.0
simple,PL-O3K64SxK5CyrXZ2t9DD,Khatu Shyam Ji Fountain With free cons,1,0,visible,Khatu Shyam Ji Fountain With free cons,,1,93.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64SxK5CyrXZ2t9DC.jpg,3,3,399,85.0
simple,PL-O6eQBwq7-TFw6tqTD4T,100 Meter Multicolor Premium Rocket Diwali light,1,0,visible,100 Meter Multicolor Premium Rocket Diwali light,,1,500.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eQBwq7-TFw6tqTD4T.jpg,3,3,2500,455.0
simple,PL-O6eYwe4hI6E_A3RfZ4t,10 Meter Diamond Multicolor Premium Diwali light,1,0,visible,10 Meter Diamond Multicolor Premium Diwali light,,1,49.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eYwe4hI6E_A3RfZ4t.jpg,3,3,399,45.0
simple,PL-O6eZ6JSez0s7Ttu9JwG,15 Meter Diamond Multicolor Premium Diwali light,1,0,visible,15 Meter Diamond Multicolor Premium Diwali light,,1,82.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eZ6JSez0s7Ttu9JwG.jpg,3,3,399,75.0
simple,PL-O6eZHtv4OpwR7PRaR1W,20 Meter Diamond Multicolor Premium Diwali light,1,0,visible,20 Meter Diamond Multicolor Premium Diwali light,,1,104.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eZHtv4OpwR7PRaR1W.jpg,3,3,499,95.0
simple,PL-O6eZW_30LweSO_kKdoA,25 Meter Diamond Multicolor Premium Diwali light,1,0,visible,25 Meter Diamond Multicolor Premium Diwali light,,1,99.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eZW_30LweSO_kKdoA.jpg,3,3,599,90.0
simple,PL-O6eZm08EdmlHADyP234,30 Meter Diamond Multicolor Premium Diwali light,1,0,visible,30 Meter Diamond Multicolor Premium Diwali light,,1,176.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eZm08EdmlHADyP234.jpg,3,3,799,160.0
simple,PL-O8CUvrqg-lCfB0FQqxg,35 Meter Diamond Multicolor Premium Diwali light,1,0,visible,35 Meter Diamond Multicolor Premium Diwali light,,1,165.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8CUvrqg-lCfB0FQqxg.jpg,3,3,899,150.0
simple,PL-O6eZxX99g-UjGdWGmZU,40 Meter Diamond Multicolor Premium Diwali light,1,0,visible,40 Meter Diamond Multicolor Premium Diwali light,,1,176.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eZxX99g-UjGdWGmZU.jpg,3,3,899,160.0
simple,PL-O6e_6LAfgESYWFGbLBa,45 Meter Diamond Multicolor Premium Diwali light,1,0,visible,45 Meter Diamond Multicolor Premium Diwali light,,1,247.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6e_6LAfgESYWFGbLBa.jpg,3,3,999,225.0
simple,PL-O6e_G7yiLcrDuVDJgt9,50 Meter Diamond Multicolor Premium Diwali light,1,0,visible,50 Meter Diamond Multicolor Premium Diwali light,,1,242.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6e_G7yiLcrDuVDJgt9.jpg,3,3,1300,220.0
simple,PL-O6e_g2vpndZUhhO0uYL,70 Meter Diamond Multicolor Premium Diwali light,1,0,visible,70 Meter Diamond Multicolor Premium Diwali light,,1,434.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6e_g2vpndZUhhO0uYL.jpg,3,3,1500,395.0
simple,PL-O6e_uPjSS2D96jUxvuS,90 Meter Diamond Multicolor Premium Diwali light,1,0,visible,90 Meter Diamond Multicolor Premium Diwali light,,1,495.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6e_uPjSS2D96jUxvuS.jpg,3,3,1999,450.0
simple,PL-O6ea2ZUspx_kLLPippA,100 Meter Diamond Multicolor Premium Diwali light,1,0,visible,100 Meter Diamond Multicolor Premium Diwali light,,1,539.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6ea2ZUspx_kLLPippA.jpg,3,3,2100,490.0
simple,PL-O8BoY6SNAZa5HzZq5ss,High Quality Modak Multicolour Diwali Light 50 Meter,1,0,visible,High Quality Modak Multicolour Diwali Light 50 Meter,,1,253.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8BoY6SNAZa5HzZq5st.jpg,3,3,999,230.0
simple,PL-O8BoqOpTobNMi7xj4o9,High Quality Modak Multicolour Diwali Light 70 Meter,1,0,visible,High Quality Modak Multicolour Diwali Light 70 Meter,,1,407.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8BoqOpTobNMi7xj4oA.jpg,3,3,1499,370.0
simple,PL-O3K64_2rYGoZd4_zUqV,Diwali Light 30 mtr,1,0,visible,Diwali Light 30 mtr,,1,148.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64_2rYGoZd4_zUqU.jpg,3,3,499,135.0
simple,PL-O8BowTI6wGxlzbwusKH,High Quality Modak Multicolour Diwali Light 100 Meter,1,0,visible,High Quality Modak Multicolour Diwali Light 100 Meter,,1,528.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8BowTI6wGxlzbwusKI.jpg,3,3,1999,480.0
simple,PL-O6zDNq-17cbTcDD9G7W,5 Meter Pixel Multi Colour High Quality,1,0,visible,5 Meter Pixel Multi Colour High Quality,,1,33.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6zDNq-17cbTcDD9G7X.jpg,3,3,299,30.0
simple,PL-O5sTjYk94yABoWktln5,5 Meter multicolor Premium rocket Diwali light,1,0,visible,5 Meter multicolor Premium rocket Diwali light,,1,38.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O5sTjYk94yABoWktln6.jpg,3,3,499,35.0
simple,PL-O5sWSvxUOpj-lB4sBj8,10 meter multi Premium Pixel diwali light original 💯 with box,1,0,visible,10 meter multi Premium Pixel diwali light original 💯 with box,,1,60.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O5sWSvxUOpj-lB4sBj9.jpg,3,3,500,55.0
simple,PL-O5sZSIB6Voo47ZfrSQD,50 meter Premium Pixel Light original 50 MTR with box,1,0,visible,50 meter Premium Pixel Light original 50 MTR with box,,1,275.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O5sZSIB6Voo47ZfrSQE.jpg,3,3,1800,250.0
simple,PL-O5sXcVL8ukS99LhiHQt,"40 meter Premium Pixel Light original 40 MTR with box

ADD TO LIST",1,0,visible,"40 meter Premium Pixel Light original 40 MTR with box

ADD TO LIST",,1,258.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O5sXcVL8ukS99LhiHQu.jpg,3,3,235,235.0
simple,PL-O5sX0dnI5qUDhyKRBVZ,20 meter multi Premium Pixel diwali light original 💯 with box,1,0,visible,20 meter multi Premium Pixel diwali light original 💯 with box,,1,99.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O5sX0doSdglHRQcq8t6.jpg,3,3,1000,90.0
simple,PL-O5sUNzd3g-RzVfmxlBh,45 Meter multicolor Premium rocket Diwali light,1,0,visible,45 Meter multicolor Premium rocket Diwali light,,1,275.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O5sUNzd3g-RzVfmxlBi.jpg,3,3,1500,250.0
simple,PL-O5sZwDhFQX0d2d66-2s,55 meter Premium Pixel Light original 55 MTR with box,1,0,visible,55 meter Premium Pixel Light original 55 MTR with box,,1,297.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O5sZwDhFQX0d2d66-2t.jpg,3,3,2000,270.0
simple,PL-O6tb_uza1Wc0bOf2Th7,New Disco curtain Ball light 🪩✨,1,0,visible,New Disco curtain Ball light 🪩✨,,1,275.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6tb_v-X0RXU0H5O_NI.jpg,3,3,999,250.0
simple,PL-O7ZgIArJu0IL3qJZU9t,Ganesh ji smoke fountain with Free Smoke cons Box packing,1,0,visible,Ganesh ji smoke fountain with Free Smoke cons Box packing,,1,93.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O7ZgIArJu0IL3qJZU9t.jpg,3,3,500,85.0
simple,PL-O7ZgFq2TXPRYTQmlWW_,SHIV ji smoke fountain with Free Smoke cons Box packing,1,0,visible,SHIV ji smoke fountain with Free Smoke cons Box packing,,1,93.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O7ZgFq2TXPRYTQmlWW_.jpg,3,3,499,85.0
simple,PL-O3K64HXBF9zTGdy89_N,Laxmi & Ganesh JI Fountain with free cons,1,0,visible,Laxmi & Ganesh JI Fountain with free cons,,1,104.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64HXBF9zTGdy89_M.jpg,3,3,499,95.0
simple,PL-O3K64H42MIS0PzhUWUB,Ganesh Ji Fountain With Cons,1,0,visible,Ganesh Ji Fountain With Cons,,1,99.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64H42MIS0PzhUWUA.jpg,3,3,399,90.0
simple,PL-O3K64JpuKsR8Vge66YS,Zen Fountain with free cons,1,0,visible,Zen Fountain with free cons,,1,104.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64JpuKsR8Vge66YR.jpg,3,3,399,95.0
simple,PL-O3K64Gru5yZ5jQleKbJ,Adiyogi Staute medium size,1,0,visible,Adiyogi Staute medium size,,1,93.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64Gru5yZ5jQleKbI.jpg,3,3,399,85.0
simple,PL-O3K64GXow_3-1RUaj1x,Adiyogi Statue big size,1,0,visible,Adiyogi Statue big size,,1,132.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64GXow_3-1RUaj1w.jpg,3,3,499,120.0
simple,PL-O3K64FQReV6w0WRMUV1,Om shape Fountain with free cons,1,0,visible,Om shape Fountain with free cons,,1,93.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64FQReV6w0WRMUV0.jpg,3,3,399,85.0
simple,PL-O3K64EK4Sw6iisGqilX,Jharna faountain big size with free cons,1,0,visible,Jharna faountain big size with free cons,,1,110.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64EK4Sw6iisGqilW.jpg,3,3,399,100.0
simple,PL-O3K64IBHBINPr1ZCNOV,Shivling Fountain with free cons,1,0,visible,Shivling Fountain with free cons,,1,93.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64IBHBINPr1ZCNOU.jpg,3,3,399,85.0
simple,PL-O3K64JS8ANgvmg61MlX,Maakhan Krishna Fountain with free cons,1,0,visible,Maakhan Krishna Fountain with free cons,,1,82.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64JS8ANgvmg61MlW.jpg,3,3,399,75.0
simple,PL-O3K64GJc4_6g8N0aKvg,Radha Krishna Fountain with free cons,1,0,visible,Radha Krishna Fountain with free cons,,1,93.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64GJc4_6g8N0aKvf.jpg,3,3,399,85.0
simple,PL-O3K64G6HZ58z69lfaPO,Paece Buddha Head Statue,1,0,visible,Paece Buddha Head Statue,,1,71.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64G6HZ58z69lfaPN.jpg,3,3,399,65.0
simple,PL-O3K64F2mW0AaQ07oelj,Stylish Jharna Fountain with free cons,1,0,visible,Stylish Jharna Fountain with free cons,,1,99.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64F2mW0AaQ07oeli.jpg,3,3,599,90.0
simple,PL-O3K64Hl3OA74rHSzvyy,Buddha Fountain with free cons,1,0,visible,Buddha Fountain with free cons,,1,82.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64Hl3OA74rHSzvyx.jpg,3,3,399,75.0
simple,PL-O3K64EpXNEAqk0IDdel,Smoke Cons Extra for Fountains Pack of 10,1,0,visible,Smoke Cons Extra for Fountains Pack of 10,,1,33.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64EpXNEAqk0IDdek.jpg,3,3,199,30.0
simple,PL-O3K64EZDdhyQyKo0Vfs,Smoke Cons Extra for Fountains Pack of 50,1,0,visible,Smoke Cons Extra for Fountains Pack of 50,,1,143.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64EZDdhyQyKo0Vfr.jpg,3,3,499,130.0
simple,PL-O3K64Jd6-0UWrYnzO1H,Smoke Cons Extra for Fountains Pack of 500,1,0,visible,Smoke Cons Extra for Fountains Pack of 500,,1,1320.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64Jd6-0UWrYnzO1G.jpg,3,3,5000,1200.0
simple,PL-O3K64E2USOsvlpxDC75,Smoke Cons Extra for Fountains Pack of 1000,1,0,visible,Smoke Cons Extra for Fountains Pack of 1000,,1,2530.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64E2USOsvlpxDC74.jpg,3,3,7000,2300.0
simple,PL-O3K64zmG4_YJsh9ZV5T,High Quality Glass Swing Candle smokeless ( Set of 3 ),1,0,visible,High Quality Glass Swing Candle smokeless ( Set of 3 ),,1,528.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64zl3VrWFuZIF-zQ.jpg,3,3,1600,480.0
simple,PL-O6tRYmp_3hb6hTIfUZ2,Luxury Rainbow Star ⭐🌈 ( Single Unit ),1,0,visible,Luxury Rainbow Star ⭐🌈 ( Single Unit ),,1,82.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O7rF26LtYBv9ZYfo15C.jpg,3,3,400,75.0
simple,PL-O3K64ZnUm_QTa1pChZE,Diwali Light 40 mtr,1,0,visible,Diwali Light 40 mtr,,1,192.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64ZnUm_QTa1pChZD.jpg,3,3,699,175.0
simple,PL-O6eI4kimAeN5bZLJoPj,Frosted Pixel Multicolour High Quality 10 Meter,1,0,visible,Frosted Pixel Multicolour High Quality 10 Meter,,1,66.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eI4kimAeN5bZLJoPj.jpg,3,3,300,60.0
simple,PL-O6eILhOed1UzyCfLKC9,Frosted Pixel Multicolour High Quality 15 Meter,1,0,visible,Frosted Pixel Multicolour High Quality 15 Meter,,1,82.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eILhOed1UzyCfLKC9.jpg,3,3,400,75.0
simple,PL-O6eKAwqTf4-fDdzKITp,Frosted Pixel Multicolour High Quality 90 Meter,1,0,visible,Frosted Pixel Multicolour High Quality 90 Meter,,1,462.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eKAwqTf4-fDdzKITp.jpg,3,3,1700,420.0
simple,PL-O66M_waWQXUUzhEjFDs,JUMBO LUXURY DEER BUBUNDER LED CANDLE ORIGNAL WITH BOX,1,0,visible,JUMBO LUXURY DEER BUBUNDER LED CANDLE ORIGNAL WITH BOX,,1,,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O66M_waWQXUUzhEjFDs.jpg,3,3,,
simple,PL-O66LcO6cTezELhcU4Rr,Unique Jumbo Home Shape Smokeless Candle with batteries,1,0,visible,Unique Jumbo Home Shape Smokeless Candle with batteries,,1,121.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O66LcO6cTezELhcU4Rr.jpg,3,3,500,110.0
simple,PL-O3K65MrV4sbnryCn42v,Flower Shape Led Candle Multi Colours (1 Piece),1,0,visible,Flower Shape Led Candle Multi Colours (1 Piece),,1,49.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K65MrV4sbnryCn42u.jpg,3,3,299,45.0
simple,PL-O8DvYVbnQ6tLF3trz0r,Jumbo Size Fancy Laltern in Multicolor,1,0,visible,Jumbo Size Fancy Laltern in Multicolor,,1,170.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8DvYVbnQ6tLF3trz0s.jpg,3,3,499,155.0
simple,PL-O3K64xk2uqIY1BZykQp,,1,0,visible,,,1,258.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64xk2uqIY1BZykQo.jpg,3,3,999,235.0
simple,PL-O6Uz7LQHFaKT8L9b7sb,Fancy Kalash Shape led light ladi,1,0,visible,Fancy Kalash Shape led light ladi,,1,104.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6Uz7LQHFaKT8L9b7sb.jpg,3,3,499,95.0
simple,PL-O3K65MF7-ZEm1m-M8pd,Flower Shape Led Candle Multi Colours ( 12 Piece),1,0,visible,Flower Shape Led Candle Multi Colours ( 12 Piece),,1,429.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K65MF7-ZEm1m-M8pc.jpg,3,3,999,390.0
simple,PL-O3K65OgivfeCh3Uz2St,Diamond Crystal Round Table Lamp,1,0,visible,Diamond Crystal Round Table Lamp,,1,93.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K65OfiaoeoLWZoU0C.jpg,3,3,499,85.0
